loan_id,application_id,user_id,disbursement_date,disbursement_amount,loan_status,due_date,loan_amount,loan_term,offer_age,max_offer,last_payment_date,FPD0,FPD3,FPD7,FPD15,FPD30,total_to_repay,days_late_last_payment,previous_loan_maturity,previous_loan_amount_national_currency,declared_revenue_national_currency,users_with_same_android_id,previous_loans,client_type,professional_status,professional_category,professional_subcategory,gender,age_year,education,marital_status,state,salary_date,requested_amount,apollo_cb_score,acquisition_channel,score_internal,TS_credit_insight
2454771,9963878,8460095,18/09/2020 00:00,675,paid,05/10/2020 00:00,750,15,1,750,27/09/2020,0,0,0,0,0,760,,,,28000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Other,Male,1986,Graduate,Married,Telangana,0,50000,"""660-669""",Organic,0.319741,
2502872,10087337,8217481,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,2,750,02/10/2020,0,0,0,0,,760,,,,15000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1991,Post-?graduate,Single,Maharashtra,7,5000,"""740-749""",Organic,0.215931,
2502882,10087614,8150363,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,2,750,07/10/2020,0,0,0,0,,760,,,,24500,1,0,new,Work in the private sector,Professionals,"Marketing, Sales",Male,1996,Graduate,Single,Bihar,20,3000,"""660-669""",Organic,0.326815,
2350137,9607812,8196937,26/08/2020 00:00,450,paid,10/09/2020 00:00,500,15,1,750,10/09/2020,0,0,0,0,0,500,,,,25000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1993,Graduate,Single,Telangana,0,,"""720-729""",Organic,,487
2473032,10021797,8733267,22/09/2020 00:00,675,paid,07/10/2020 00:00,750,15,1,750,07/10/2020,0,0,0,0,0,760,,,,30000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1987,Post-?graduate,Single,Andhra Pradesh,0,50000,"""740-749""",Organic,0.208005,
2502918,10100670,8713106,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,1,750,08/10/2020,0,0,0,0,,760,,,,19000,1,0,new,Work in the private sector,Agency/Contract workers,Hotel service,Female,1993,Graduate,Married,Madhya Pradesh,7,100,"""710-719""",Organic,0.369329,
2350172,9614018,8071722,26/08/2020 00:00,900,paid,10/09/2020 00:00,1000,15,0,1000,12/10/2020,1,1,1,1,1,1010,-5,15,1000,14600,1,2,returning,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1997,Secondary,Married,Uttar Pradesh,10,,"""720-729""",Organic,,
2649461,10578682,9330418,26/10/2020 00:00,675,paid,10/11/2020 00:00,750,15,1,750,26/10/2020,0,,,,,760,,,,28000,1,0,new,Work in the private sector,Other,--,Male,1997,Graduate,Single,Uttar Pradesh,1,10000,"""730-739""",Organic,0.26427,
2562020,10282120,8102808,08/10/2020 00:00,900,paid,23/10/2020 00:00,1000,15,1,1000,23/10/2020,0,0,0,0,,1010,0,15,1000,20000,1,2,returning,Work in the private sector,Professionals,"Marketing, Sales",Male,1989,Graduate,Married,Delhi,1,5000,"""650-659""",Organic,,
2660551,10582330,8219955,28/10/2020 00:00,900,paid,27/11/2020 00:00,1000,30,0,1000,05/11/2020,,,,,,1020,0,30,1000,20000,1,2,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1998,Graduate,Single,Odisha,24,5000,,Email,,
2380560,9707464,8050943,01/09/2020 00:00,900,paid,16/09/2020 00:00,1000,15,1,1000,16/09/2020,0,0,0,0,0,1010,3,15,1000,40000,2,2,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1985,Primary,Married,Gujarat,0,,,Organic,,
2522716,10168510,8612937,01/10/2020 00:00,900,paid,16/10/2020 00:00,1000,15,1,1000,15/10/2020,0,0,0,0,,1010,-12,15,750,40000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Other,Male,1971,Secondary,Married,Maharashtra,0,50000,"""680-689""",Organic,,
2277208,9369774,8064597,07/08/2020 00:00,675,paid,24/08/2020 00:00,750,15,0,750,13/08/2020,0,0,0,0,0,760,,,,38000,1,0,new,Self-employed,Other,--,Male,1986,Graduate,Single,Tamil Nadu,0,,,Organic,,
2618783,10422642,9155699,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,3,750,31/10/2020,0,0,0,,,760,,,,50000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Secondary,Single,Maharashtra,0,50000,"""670-679""",Organic,0.355114,
2386539,9730103,8419658,02/09/2020 00:00,675,paid,17/09/2020 00:00,750,15,1,750,17/09/2020,0,0,0,0,0,760,,,,25000,1,0,new,Work in the private sector,Professionals,Teaching,Female,1995,Graduate,Single,odisha,10,,,Facebook,0.249991,
2562031,10282268,9011679,08/10/2020 00:00,675,paid,23/10/2020 00:00,750,15,1,750,14/10/2020,0,0,0,0,,760,,,,20000,1,0,new,Work in the private sector,Other,--,Male,1997,Post-?graduate,Married,Rajasthan,10,10000,"""730-739""",Organic,0.37089,
2605095,10423448,8211887,16/10/2020 00:00,675,paid,02/11/2020 00:00,750,15,0,1000,09/11/2020,1,1,0,,,760,-8,15,750,22000,2,1,returning,Work in the private sector,Other,--,Male,1990,Graduate,Married,Haryana,1,10000,"""670-679""",Organic,,630
2649490,10579096,9330872,26/10/2020 00:00,675,paid,10/11/2020 00:00,750,15,1,750,26/10/2020,0,,,,,760,,,,33000,1,0,new,Work in the private sector,Professionals,Corporate services,Female,1988,Graduate,Single,Maharashtra,30,50000,"""650-659""",Organic,0.362383,623
2509193,10117538,8559636,29/09/2020 00:00,675,paid,14/10/2020 00:00,750,15,1,750,07/10/2020,0,0,0,0,,760,,,,25000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Restaurant,Male,1986,Graduate,Married,Karnataka,1,5000,"""710-719""",Organic,0.289721,
2624390,10467842,8707259,20/10/2020 00:00,900,paid,04/11/2020 00:00,1000,15,1,1000,05/11/2020,1,0,,,,1010,7,15,750,50395,1,1,returning,Civil/Public servant,Other,--,Male,1975,Graduate,Married,Andhra Pradesh,1,10000,"""730-739""",Organic,,
2649370,10550089,8705981,26/10/2020 00:00,675,paid,10/11/2020 00:00,750,15,3,750,27/10/2020,0,,,,,760,,,,12000,2,0,new,Civil/Public servant,Other,--,Male,1995,Secondary,Single,West Bengal,18,20000,"""730-739""",Organic,0.435345,
2582177,10335096,8223280,12/10/2020 00:00,675,paid,27/10/2020 00:00,750,15,2,750,14/10/2020,0,0,0,,,760,,,,26000,1,0,new,Work in the private sector,Other,--,Male,1987,Post-?graduate,Married,West Bengal,25,5000,"""710-719""",Organic,0.204859,
2374566,9697637,8138985,31/08/2020 00:00,675,paid,15/09/2020 00:00,750,15,0,750,01/09/2020,0,0,0,0,0,760,,,,18000,1,0,new,Work in the private sector,Other,--,Male,1984,Graduate,Married,Tamil Nadu,1,,,Organic,,
2509214,9870581,8565127,29/09/2020 00:00,675,paid,14/10/2020 00:00,750,15,1,750,13/10/2020,0,0,0,0,,760,,,,25000,1,0,new,Self-employed,Other,--,Male,1988,Graduate,Married,Bihar,0,10000,"""660-669""",Facebook,0.360228,
2441681,9920822,8216256,15/09/2020 00:00,675,paid,30/09/2020 00:00,750,15,1,750,30/09/2020,0,0,0,0,0,760,,,,21000,1,0,new,Work in the private sector,Other,--,Male,1993,Secondary,Single,Telangana,11,2000,,Facebook,0.336244,
2386547,9732723,8063854,02/09/2020 00:00,900,paid,02/10/2020 00:00,1000,30,0,1000,22/09/2020,0,0,0,0,0,1020,2,15,750,22000,1,1,returning,Work in the private sector,Professionals,"Marketing, Sales",Male,1984,Graduate,Single,Rajasthan,5,,,Organic,,
2313388,9483137,8170822,17/08/2020 00:00,675,paid,01/09/2020 00:00,750,15,0,750,18/08/2020,0,0,0,0,0,760,,,,120000,1,0,new,Work in the private sector,Professionals,"Marketing, Sales",Male,1978,Post-?graduate,Married,Madhya Pradesh,30,,,Organic,,
2559149,10261163,8096049,07/10/2020 00:00,900,paid,06/11/2020 00:00,1000,30,1,1000,01/11/2020,0,0,,,,1020,-13,30,1000,48000,1,3,returning,Work in the private sector,Professionals,Other,Male,1994,Graduate,Single,Karnataka,3,32000,"""690-699""",Organic,,
2386553,9733136,8111371,02/09/2020 00:00,900,paid,02/10/2020 00:00,1000,30,0,1000,05/10/2020,1,0,0,0,0,1020,-1,15,750,12000,2,1,returning,Work in the private sector,Other,--,Female,1991,Secondary,Married,Andhra Pradesh,5,,,Facebook,,685
2568047,10304885,8071925,09/10/2020 00:00,900,paid,09/11/2020 00:00,1000,30,0,1000,26/10/2020,0,,,,,1020,0,30,1000,16000,1,2,returning,Work in the private sector,Professionals,"Banking, Insurance",Male,1991,Secondary,Single,Gujarat,1,5000,"""670-679""",Organic,,
2555651,10252643,8210139,07/10/2020 00:00,900,paid,22/10/2020 00:00,1000,15,1,1000,22/10/2020,0,0,0,0,,1010,4,15,1000,15000,1,2,returning,Self-employed,"Sales, Shop, Restaurant",Betting business,Male,1988,Graduate,Married,Chhattisgarh,0,2000,"""650-659""",Organic,,
2410624,9782702,8152378,07/09/2020 00:00,900,paid,22/09/2020 00:00,1000,15,2,1000,20/09/2020,0,0,0,0,0,1010,-31,30,1000,25500,1,2,returning,Self-employed,Other,--,Male,1985,Graduate,Single,Uttar Pradesh,0,,"""700-709""",Organic,,
2415686,9828510,8519413,08/09/2020 00:00,675,paid,23/09/2020 00:00,750,15,0,750,09/09/2020,0,0,0,0,0,760,,,,30000,1,0,new,Work in the private sector,Other,--,Male,1988,Graduate,Married,Andhra Pradesh,8,25000,"""740-749""",Organic,0.191553,
2410603,9779681,8219615,07/09/2020 00:00,675,paid,22/09/2020 00:00,750,15,3,750,11/09/2020,0,0,0,0,0,760,,,,50000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1998,Post-?graduate,Married,Meghalaya,10,6000,"""NTC""",Organic,0.332171,
2391952,9745820,8436070,03/09/2020 00:00,675,paid,18/09/2020 00:00,750,15,1,750,10/09/2020,0,0,0,0,0,760,,,,20000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Betting business,Male,1991,Primary,Single,Bihar,0,,"""670-679""",undisclosed,0.385184,
2426610,9867728,8325884,11/09/2020 00:00,675,paid,28/09/2020 00:00,750,15,1,750,28/09/2020,0,0,0,0,0,760,,,,15000,1,0,new,Work in the private sector,Professionals,Other,Male,1997,Secondary,Single,Bihar,1,5000,,Organic,0.4313,
2272896,9357953,8055243,06/08/2020 00:00,675,paid,21/08/2020 00:00,750,15,0,750,08/08/2020,0,0,0,0,0,760,,,,21000,1,0,new,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Male,1998,Secondary,Single,Karnataka,0,,,Organic,,536
2441639,9916592,8148242,15/09/2020 00:00,900,paid,15/10/2020 00:00,1000,30,1,1000,15/10/2020,0,0,0,0,,1020,-3,15,750,12000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Other,Male,2000,Graduate,Single,Telangana,0,6500,"""710-719""",Organic,,
2618828,10348659,8216691,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,2,750,29/10/2020,0,0,0,,,760,,,,30000,1,0,new,Self-employed,Agriculture,Crops/Various,Male,1999,Graduate,Single,Andhra Pradesh,0,5000,"""740-749""",Organic,0.204579,
2272913,9359074,8056088,06/08/2020 00:00,675,paid,21/08/2020 00:00,750,15,0,750,08/08/2020,0,0,0,0,0,760,,,,72000,1,0,new,Work in the private sector,Professionals,"Science, Engineering",Male,1990,Graduate,Single,Karnataka,31,,,Organic,,
2275551,9364771,8061007,07/08/2020 00:00,675,paid,24/08/2020 00:00,750,15,1,750,07/08/2020,0,0,0,0,0,760,,,,19967,1,0,new,Work in the private sector,Other,--,Male,1986,Graduate,Married,Karnataka,25,,,Organic,,
2593749,10387548,8902001,14/10/2020 00:00,450,paid,29/10/2020 00:00,500,15,0,750,29/10/2020,0,0,0,,,500,,,,15000,1,0,new,Self-employed,Other,--,Male,1988,Graduate,Married,Andhra Pradesh,0,2000,"""720-729""",Organic,,
2488513,10066929,8056418,25/09/2020 00:00,900,paid,26/10/2020 00:00,1000,30,1,1000,06/10/2020,0,0,0,0,,1020,-10,15,1000,72500,1,6,returning,Work in the private sector,"Sales, Shop, Restaurant",Other,Male,1983,Post-?graduate,Single,Maharashtra,5,1000,"""690-699""",Organic,,
2565326,10256954,8078786,07/10/2020 00:00,900,paid,22/10/2020 00:00,1000,15,1,1000,27/10/2020,1,1,0,0,,1010,0,15,1000,22000,1,3,returning,Self-employed,Other,--,Male,1992,Graduate,Married,Rajasthan,0,5000,"""780-789""",Organic,,583
2413845,9821497,8418057,08/09/2020 00:00,675,paid,23/09/2020 00:00,750,15,1,750,19/09/2020,0,0,0,0,0,760,,,,35000,1,0,new,Self-employed,Other,--,Male,1960,Graduate,Married,Rajasthan,0,10000,"""710-719""",Facebook,0.332314,
2562035,10277937,9008100,08/10/2020 00:00,675,paid,23/10/2020 00:00,750,15,1,750,23/10/2020,0,0,0,0,,760,,,,28000,1,0,new,Work in the private sector,Professionals,"Science, Engineering",Male,1989,Graduate,Single,Tamil Nadu,10,30000,"""780-789""",Organic,0.289107,565
2502926,10100840,8467253,28/09/2020 00:00,450,paid,13/10/2020 00:00,500,15,1,750,13/10/2020,0,0,0,0,,500,,,,35000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1988,Primary,Married,Maharashtra,0,200000,"""680-689""",Facebook,0.397206,
2313340,9475671,8071451,17/08/2020 00:00,900,paid,01/09/2020 00:00,1000,15,1,1000,19/08/2020,0,0,0,0,0,1010,-9,15,750,35000,1,1,returning,Self-employed,Professionals,"Information, Technology",Male,1982,Graduate,Married,Maharashtra,0,,,Organic,,
2437134,9854742,8547507,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,2,750,27/09/2020,0,0,0,0,0,760,,,,25000,1,0,new,Work in the private sector,Professionals,Corporate services,Male,1995,Graduate,Single,Uttar Pradesh,10,10000,"""730-739""",Organic,0.354282,568
2582132,10323526,8946916,12/10/2020 00:00,900,paid,11/11/2020 00:00,1000,30,2,1000,29/10/2020,,,,,,1020,-12,15,750,22000,1,1,returning,Work in the private sector,Other,--,Female,1997,Graduate,Single,Punjab,30,30000,"""760-769""",Organic,,
2555703,10251293,8158313,07/10/2020 00:00,675,paid,22/10/2020 00:00,750,15,1,750,07/10/2020,0,0,0,0,,760,,,,45000,1,0,new,Work in the private sector,Professionals,"Banking, Insurance",Male,1995,Post-?graduate,Married,Odisha,3,50000,"""740-749""",Organic,,
2629442,10499772,9198825,21/10/2020 00:00,900,paid,05/11/2020 00:00,1000,15,1,1000,04/11/2020,0,0,,,,1010,-14,15,750,17000,1,1,returning,Work in the private sector,Professionals,"Information, Technology",Male,1983,Post-?graduate,Married,Andhra Pradesh,7,5000,"""660-669""",Organic,,
2437151,9895148,8593135,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,2,750,20/09/2020,0,0,0,0,0,760,,,,45000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Other,Male,1986,Graduate,Married,Telangana,0,20000,"""750-759""",Organic,,574
2562029,10282304,8713338,08/10/2020 00:00,675,paid,23/10/2020 00:00,750,15,1,750,16/10/2020,0,0,0,0,,760,,,,35000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Female,1986,Secondary,Single,Maharashtra,0,35000,"""680-689""",Organic,0.247908,
2605033,10218460,8954384,16/10/2020 00:00,675,paid,02/11/2020 00:00,750,15,1,750,19/10/2020,0,0,0,,,760,,,,39000,1,0,new,Self-employed,Professionals,Other,Male,1989,Post-?graduate,Single,Maharashtra,0,3000,"""720-729""",Organic,0.231119,574
2465485,9993394,8259534,21/09/2020 00:00,900,paid,06/10/2020 00:00,1000,15,2,1000,06/10/2020,0,0,0,0,0,1010,3,15,750,25030,1,1,returning,Civil/Public servant,Professionals,Other,Male,1988,Graduate,Married,Telangana,1,,"""680-689""",Organic,,
2465473,9993108,8461049,21/09/2020 00:00,900,paid,06/10/2020 00:00,1000,15,2,1000,01/10/2020,0,0,0,0,0,1010,-15,15,750,45000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Female,1985,Graduate,Married,Andhra Pradesh,0,200000,"""750-759""",Facebook,,629
2313271,9467264,8059881,17/08/2020 00:00,900,paid,01/09/2020 00:00,1000,15,2,1000,01/09/2020,0,0,0,0,0,1010,-9,15,750,28000,1,1,returning,Work in the private sector,Other,--,Male,1998,Graduate,Single,Uttarakhand,7,,,Organic,,
2409005,9795346,8224170,07/09/2020 00:00,900,paid,07/10/2020 00:00,1000,30,2,1000,07/10/2020,0,0,0,0,0,1020,-12,15,750,25575,1,1,returning,Work in the private sector,Professionals,"Information, Technology",Male,1995,Graduate,Married,Telangana,1,,"""720-729""",Facebook,,
2275528,9362453,8059091,07/08/2020 00:00,675,paid,24/08/2020 00:00,750,15,1,750,14/08/2020,0,0,0,0,0,760,,,,50000,1,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Graduate,Single,Madhya Pradesh,0,,,Organic,,
2504184,10112562,8190185,28/09/2020 00:00,900,paid,13/10/2020 00:00,1000,15,0,1000,13/10/2020,0,0,0,0,,1010,-8,15,750,25000,1,1,returning,Work in the private sector,Professionals,Teaching,Female,1998,Graduate,Single,Delhi,5,5000,"""730-739""",Organic,,
2414818,9824890,8134493,08/09/2020 00:00,900,paid,08/10/2020 00:00,1000,30,0,1000,08/10/2020,0,0,0,0,0,1020,-7,15,750,39500,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Post-?graduate,Single,Delhi,0,,"""660-669""",Facebook,,
2509188,10122190,8221051,29/09/2020 00:00,675,paid,14/10/2020 00:00,750,15,1,750,13/10/2020,0,0,0,0,,760,,,,17000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant",Shop owner,Male,1994,Secondary,Single,Madhya Pradesh,1,3000,"""680-689""",Organic,0.285077,544
2502967,10101804,8697510,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,1,750,08/10/2020,0,0,0,0,,760,,,,40000,1,0,new,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Male,1970,Primary,Married,Tamil Nadu,0,10000,"""730-739""",Organic,,512
2638775,10508148,9251793,23/10/2020 00:00,675,paid,09/11/2020 00:00,750,15,1,750,25/10/2020,0,,,,,760,,,,27720,1,0,new,Work in the private sector,Professionals,Corporate services,Male,1993,Graduate,Married,Karnataka,15,50000,"""660-669""",Organic,0.262754,
2380584,9714409,8404937,01/09/2020 00:00,675,paid,16/09/2020 00:00,750,15,1,750,02/09/2020,0,0,0,0,0,760,,,,15000,1,0,new,Work in the private sector,Other,--,Male,1998,Secondary,Single,Odisha,25,,,Organic,0.368469,
2502903,10088200,8250497,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,2,750,13/10/2020,0,0,0,0,,760,,,,25000,1,0,new,Civil/Public servant,Other,--,Male,1988,Secondary,Married,Karnataka,6,,"""610-619""",Organic,0.210884,
2606311,10423730,8701843,16/10/2020 00:00,900,paid,02/11/2020 00:00,1000,15,0,1000,27/10/2020,0,0,0,,,1010,-28,30,1000,19500,3,2,returning,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Female,1982,Secondary,Married,Rajasthan,10,5000,"""760-769""",FairMoney Site,,
2618848,10451391,9187582,19/10/2020 00:00,675,paid,03/11/2020 00:00,750,15,2,750,02/11/2020,0,0,0,,,760,,,,15000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1990,Graduate,Married,West Bengal,30,50000,"""710-719""",Organic,0.208123,617
2629461,10502286,8441834,21/10/2020 00:00,900,paid,05/11/2020 00:00,1000,15,0,1000,05/11/2020,0,0,,,,1010,-7,15,750,18000,1,1,returning,Self-employed,Other,--,Female,1992,Graduate,Married,Uttar Pradesh,0,3000,"""650-659""",Organic,,605
2629430,10499483,9241483,21/10/2020 00:00,675,paid,05/11/2020 00:00,750,15,1,750,26/10/2020,0,0,,,,760,,,,32000,1,0,new,Civil/Public servant,Agency/Contract workers,Corporate services,Male,1988,Graduate,Single,Bihar,1,50000,"""670-679""",Organic,0.327585,518
2317795,9452874,8059091,18/08/2020 00:00,900,,,1000,15,4,1000,,1,1,1,1,1,,-10,15,750,50000,1,1,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1996,Graduate,Single,Madhya Pradesh,0,,,Organic,,
2502975,10110455,8655229,28/09/2020 00:00,675,paid,13/10/2020 00:00,750,15,1,750,13/10/2020,0,0,0,0,,760,,,,25500,1,0,new,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Female,1992,Graduate,Married,Gujarat,10,15000,"""750-759""",Organic,0.349611,529
2559154,10140394,8886706,07/10/2020 00:00,675,paid,22/10/2020 00:00,750,15,2,750,30/10/2020,1,1,1,0,,760,,,,35000,1,0,new,Work in the private sector,Artisans,Clothing,Male,1996,Graduate,Single,Karnataka,1,5000,"""700-709""",Organic,0.171422,
2409030,9796802,8051229,07/09/2020 00:00,900,paid,07/10/2020 00:00,1000,30,1,1000,06/10/2020,0,0,0,0,0,1020,3,15,1000,40000,1,2,returning,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1989,Graduate,Married,Gujarat,0,5000,"""750-759""",Organic,,
2298641,9421093,8109509,13/08/2020 00:00,675,paid,28/08/2020 00:00,750,15,1,750,28/08/2020,0,0,0,0,0,760,,,,38000,1,0,new,Self-employed,Other,--,Male,1985,Post-?graduate,Single,West Bengal,0,,,Facebook,,
2437124,9882234,8577516,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,3,750,14/09/2020,0,0,0,0,0,760,,,,15000,1,0,new,Work in the private sector,Professionals,Teaching,Male,1988,Graduate,Single,Andhra Pradesh,15,35000,"""740-749""",Facebook,,565
2313380,9479168,8166808,17/08/2020 00:00,675,paid,01/09/2020 00:00,750,15,0,750,31/08/2020,0,0,0,0,0,760,,,,18000,1,0,new,Work in the private sector,"Sales, Shop, Restaurant","Street, Market Sales",Male,1991,Post-?graduate,Single,Rajasthan,2,,,Organic,,
2558953,10248221,8939801,07/10/2020 00:00,675,paid,22/10/2020 00:00,750,15,1,750,22/10/2020,0,0,0,0,,760,,,,25000,2,0,new,Self-employed,"Sales, Shop, Restaurant",Shop owner,Male,1987,Graduate,Married,Delhi,0,2000,"""600-609""",Organic,,
2649365,10527013,9272960,26/10/2020 00:00,675,paid,10/11/2020 00:00,750,15,3,750,08/11/2020,0,,,,,760,,,,20000,1,0,new,Work in the private sector,Professionals,"Construction, Architect",Male,1994,Post-?graduate,Married,Maharashtra,10,15000,"""740-749""",Organic,0.276677,
2437118,9881943,8577377,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,3,750,26/09/2020,0,0,0,0,0,760,,,,16000,1,0,new,Work in the private sector,Other,--,Male,1994,Graduate,Single,Delhi,7,,"""720-729""",Facebook,0.304136,
2482480,10054386,8658668,24/09/2020 00:00,675,paid,09/10/2020 00:00,750,15,0,750,09/10/2020,0,0,0,0,0,760,,,,13500,1,0,new,Work in the private sector,Agency/Contract workers,"Marketing, Sales",Male,1993,Graduate,Married,Maharashtra,27,3000,"""680-689""",Organic,0.239934,603
2275518,9360166,8057046,07/08/2020 00:00,675,paid,24/08/2020 00:00,750,15,1,750,02/09/2020,1,1,1,0,0,760,,,,35000,1,0,new,Self-employed,Agriculture,Other,Male,1991,Post-?graduate,Single,Punjab,0,,,Organic,,
2437148,9894852,8384377,14/09/2020 00:00,675,paid,29/09/2020 00:00,750,15,2,750,15/09/2020,0,0,0,0,0,760,,,,30000,1,0,new,Self-employed,"Sales, Shop, Restaurant","Street, Market Sales",Male,1980,Graduate,Married,Gujarat,0,,"""690-699""",Facebook,0.262898,
2562033,10281856,9011319,08/10/2020 00:00,675,paid,23/10/2020 00:00,750,15,1,750,17/10/2020,0,0,0,0,,760,,,,18000,1,0,new,Work in the private sector,Other,--,Male,1989,Graduate,Married,Telangana,8,4000,"""670-679""",Organic,0.323879,
